"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"PILRA",1510.85509817972,-0.0161817445055287,0.0858481736687919,0.372366154538349,0.931189477493988
"PILRB",3.40387295948938,-8.09908067133562e-05,0.0856049541215753,0.980232624953665,0.998164392608132
"PIM1",1405.97541694111,0.0110456020029268,0.0856610583827973,0.405671062755523,0.936206475873541
"PIM2",1935.24542339223,0.0201559948617566,0.089005086042745,0.00378842343599681,0.176078546963386
"PIM3",3346.22943521717,0.0493443383365772,0.104967568848224,0.0196698174557965,0.394912573089513
"PIN1",1807.58230712664,0.0095398307618345,0.0813465383127005,0.705988025581606,0.985962364458122
"PIN4",464.191026598999,0.0383527116972547,0.0934681137996961,0.148315456430685,0.779504554439072
"PINK1",2392.34568113187,-0.00667296178374756,0.0842765467867729,0.68999518677753,0.984214228188821
"PINLYP",41.962892970023,0.00464522237450096,0.0833356407840703,0.814204683561945,0.989900642653481
"PINX1",547.980082725228,0.00861950950506138,0.0855015047053529,0.463719241155407,0.955014935025492
"PIP4K2A",2714.94078228843,0.0316120685201331,0.0916862134216785,0.120286133135899,0.745161515711786
"PIP4K2B",3147.15921647734,-0.0163801688053,0.0838693100186193,0.497593550464816,0.960687177967449
"PIP4K2C",2119.87061285086,-0.00872745768729675,0.0851670767161332,0.50904285634537,0.962394161290869
"PIP5K1A",9264.81883735282,-0.00527130625044785,0.0841551203473822,0.745442063286232,0.986986798037839
"PIP5K1B",542.752756418257,0.00930796456636309,0.0860841073344759,0.222026790765099,0.856862826938576
"PIP5K1C",3777.59652997051,-0.00284616035556249,0.0830531866191435,0.887552229383667,0.993783013457961
"PIP5K1P1",28.7863228751668,-0.00416766364552893,0.0853324270725645,0.602423953154722,0.972612255741456
"PIP5KL1",144.981495985567,-0.0068992306176234,0.0858350112032567,0.209241553494175,0.848954455535003
"PIPOX",1981.59519046533,-0.00367945518824623,0.085150523317928,0.726536196388545,0.986986798037839
"PIPSL",834.514335695314,-0.00489114697538923,0.0848721543099316,0.687884546324136,0.983968647705118
"PIR",229.403897552376,0.00128345264198941,0.0847334358498066,0.921286290526267,0.993783013457961
"PISD",2753.82934351038,-0.00287960086773895,0.0850722970509158,0.76697725241777,0.98771976865254
"PITHD1",1143.95123902552,-0.0151142366579992,0.0813939163538274,0.607418206366981,0.9729862656582
"PITPNA",1971.52324350655,-0.000762560465978177,0.0817222814025866,0.974551534538769,0.997877349543894
"PITPNA-AS1",146.243636794149,-0.0356262823686559,0.0949990646869336,0.0456728821379833,0.542239780935047
"PITPNB",2577.14761034225,0.0217298871234798,0.0877065448426283,0.239902372921305,0.869939611206418
"PITPNC1",1386.68677597409,0.0137991830648399,0.0851193062371748,0.455490075516876,0.953402472458276
"PITPNM1",3854.29477576716,0.0113892422964946,0.0841264732408359,0.57078451440322,0.968196339448604
"PITPNM2",2320.5927663154,0.00801818427806461,0.0852859046762547,0.541192375367793,0.963817196627306
"PITPNM3",617.554677381042,-0.00375503180768044,0.0853013159267611,0.679337885325907,0.98261274372271
"PITRM1",7105.01414008186,0.0318325032884831,0.0927490630461867,0.0715922169702764,0.632381813957871
"PITRM1-AS1",29.1707874684055,0.0136020196581356,0.0866154620678699,0.201472773180753,0.842248106243344
"PITX1",1669.16549010424,0.0109260659431299,0.0863776454576106,0.190250200457293,0.828877953445618
"PITX2",58.0483080721814,0.00104786792045944,0.0855092763417156,0.863853338749025,0.992985060142294
"PITX3",9.39840125029554,0.00159639743074941,0.0855506682334554,0.768839449053428,0.98771976865254
"PIWIL1",5.80609338421539,-0.00736834732011529,0.0858898786647393,0.309610946456885,0.908590164693082
"PIWIL2",137.04184274024,0.00681371078483081,0.0853495211562793,0.56521717587772,0.966816323570274
"PIWIL3",4.98156964243253,-0.00209428460051497,0.0856928697286029,0.647083983797579,0.979204431069353
"PIWIL4",401.99929909201,0.000922434599101997,0.084652790045491,0.942966375401142,0.995108447341821
"PJA1",1181.29432197707,0.0333685176986925,0.091853870218156,0.141844689198838,0.777065929691526
"PJA2",7594.4588290179,0.00292842338134731,0.0831314078985342,0.884610228232727,0.993783013457961
"PKD1",18725.1801941838,-0.000457738770139387,0.0844498666379699,0.973364544503871,0.997846578090289
"PKD1L1",427.260730638034,-0.0193133674255991,0.088195066612703,0.0899596208980785,0.684502295119121
"PKD1L2",228.182317609494,-0.00896674952630537,0.0858277785581838,0.361443884314661,0.930063178142142
"PKD1L3",182.797616790694,-0.00456386306336595,0.0854176985936668,0.614673268982224,0.973986252657667
"PKD1P1",4244.72623972924,0.0078742629383488,0.0842553424936811,0.647662314665659,0.979264782478332
"PKD2",2843.60428948048,-0.00605145641987511,0.0833169683212493,0.772157261192607,0.98771976865254
"PKD2L1",84.3646423381731,-0.0330857040262714,0.0941155104359656,0.0224379913406123,0.420814133681244
"PKD2L2",10.3389429464808,0.00275720757241472,0.0856073768825817,0.617402370126136,0.974621186574226
"PKDCC",702.127199178839,0.0121762857427029,0.0863306037969711,0.245069650848111,0.871733488787032
"PKDREJ",16.1380503767728,-0.00330367403154012,0.0855039034793326,0.65162841888094,0.979737797331251
"PKHD1",940.044002227864,0.011038067753772,0.0860531928852614,0.306635568678577,0.908319725670211
"PKHD1L1",631.799116790463,0.0084250694329676,0.0861135988385898,0.150337680467713,0.782409407279089
"PKIA",97.9525843763554,0.0154619282667249,0.0871426745191312,0.153447766494065,0.788769723266353
"PKIB",412.349372569376,0.00963592393050919,0.0861650934365538,0.185291161195228,0.823907889771172
"PKIG",532.988319918167,-0.0121309010886498,0.084555377090945,0.535304782457909,0.963817196627306
"PKLR",389.217012419712,-0.000685315283069393,0.0852210036395715,0.940080747284438,0.99474876696932
"PKM",26875.1121331359,0.005265503964245,0.0842004682109637,0.752006013015498,0.986986798037839
"PKMYT1",1427.64020576546,0.0117328674169465,0.0862506056568478,0.228644324225463,0.861070047942317
"PKN1",13873.6931625296,-0.0163647038106736,0.085379210919334,0.422326093491865,0.93979999680488
"PKN2",6007.38999110387,0.0510628222881503,0.101750320017048,0.0913108365982141,0.687378643114851
"PKN3",1363.21708205124,0.00109614262258547,0.0852661303552286,0.890386836372203,0.993783013457961
"PKNOX1",1055.69003029774,0.000549382821669017,0.0821026874568604,0.983233265537106,0.998354428462586
"PKNOX2",211.220331829353,0.0229364958416488,0.0900394454472173,0.00437784278881008,0.188516054826918
"PKP2",2348.35614963938,0.00293942487756289,0.0853944995168904,0.690351354643494,0.984214228188821
"PKP3",3311.07781998802,-0.0024506849660864,0.0842602870163117,0.871364891279139,0.993381651393188
"PKP4",11218.1312294538,0.00166660632886258,0.0837121837525748,0.925869634204235,0.993783013457961
"PLA1A",388.986271422927,0.00632598085109681,0.0856855383531922,0.367744405127694,0.931189477493988
"PLA2G10",11.5187623319624,-0.00128231801034511,0.0855268743124083,0.774373541746436,0.98771976865254
"PLA2G12A",1301.47717825963,-0.00929608159325054,0.0847703755907876,0.544948061143225,0.963817196627306
"PLA2G12B",118.210055557415,-0.00680344139819226,0.0860018448730549,0.0680937227828542,0.624415311876736
"PLA2G15",1390.26931237921,-0.0323366662359972,0.0930705155253031,0.0498948802169698,0.558151706480348
"PLA2G16",3243.00310058761,0.00886599783672338,0.0856631913138596,0.405834570376074,0.936206475873541
"PLA2G1B",18.4023096959981,0.00243660267407527,0.0854825797640841,0.701609729740814,0.985962364458122
"PLA2G2A",2128.31602830587,0.00257363999393671,0.0857309480061275,0.136120938108734,0.767845659495287
"PLA2G2C",10.4948680090639,-0.00125212359949737,0.0855665196007676,0.765764373914537,0.98771976865254
"PLA2G2D",186.314119564006,3.42001059504403,1.86641142964918,0.000218526606668071,0.0308872207487271
"PLA2G2F",24.8754055428461,0.00378591482779163,0.0858079174920104,0.181953338204774,0.821122330782643
"PLA2G3",18.1084191835156,0.000439942533352211,0.0856955347149516,0.632706435054702,0.976344796988932
"PLA2G4A",541.031977787717,0.00343499261200617,0.085174817054337,0.735743658562431,0.986986798037839
"PLA2G4B",77.4988007120391,0.0108415858463207,0.0853987815635858,0.460270434252828,0.954069899532877
"PLA2G4C",1131.61980440007,0.0237857526901825,0.0891723826696565,0.121681938446612,0.746321886104635
"PLA2G4D",96.5270620206592,-0.00141917697171291,0.085612741324943,0.715635912693203,0.986523585533894
"PLA2G4E",264.708843058511,0.00155173321326921,0.0856991981713668,0.33218183714401,0.920316090427384
"PLA2G4F",785.353071450821,-0.0014683113584009,0.0855056521401305,0.802101926291618,0.989862103913954
"PLA2G5",70.8584215352183,-0.00659914590702519,0.0856159736849447,0.397499659817639,0.934603246163531
"PLA2G6",2539.44443160141,0.00602135583329236,0.0855885186859749,0.424800627542194,0.941596672611917
"PLA2G7",2367.22261023594,-0.000260195033669499,0.0851630447524039,0.973493527027525,0.997846578090289
"PLA2R1",1966.29647390936,-0.0268784510051763,0.0906625215668006,0.066119907128372,0.618897876004482
"PLAA",4686.66431462637,0.00308915513988473,0.0835198277714282,0.920865601542427,0.993783013457961
"PLAC4",4.11003440621327,-0.00354985101225177,0.0856576805251258,0.502025058515218,0.961147744284638
"PLAC8",377.57022004246,0.0172140968097916,0.0880398528202702,0.016143585912119,0.367456330933201
"PLAC8L1",42.4468977123711,-0.00189832019909055,0.0852085705727747,0.836304404479121,0.99157970234107
"PLAC9",98.0414122981711,0.00194860003394487,0.0852234895976866,0.829845837567742,0.990869739524487
"PLAG1",120.097752720385,0.00293307072151192,0.0852145840476097,0.762286458632465,0.98771976865254
"PLAGL1",2798.16289027049,0.00508016175808899,0.0857548775998401,0.255220134455773,0.878080157926136
"PLAGL2",1436.43389145865,-0.013395869256885,0.080021232186678,0.672984548080407,0.982064307597244
"PLAT",858.442336468021,-0.0130648085313757,0.0862251412427644,0.305935224205879,0.908276997657489
"PLAU",3915.99977908032,-0.0257510732867616,0.0906052410830469,0.036704336722478,0.498083176145527
"PLAUR",2085.07671745278,-0.00263617833605871,0.0849897841178119,0.811985977722774,0.989900642653481
"PLB1",399.578241633614,-0.0101346873924631,0.0856177320032419,0.427290763327769,0.941775892771811
"PLBD1",2056.25090091415,0.00118352761856541,0.0849497186152839,0.91687834487794,0.993783013457961
"PLBD2",3996.59969049237,-0.00264725031979944,0.0811177461365917,0.917760608770371,0.993783013457961
"PLCB1",2567.06674724591,0.017513397108316,0.0876183543236575,0.127817391961303,0.756882481469282
"PLCB2",2437.53374038465,-0.000920232017753186,0.0848546331707618,0.935204008299283,0.99474876696932
"PLCB3",5373.9548998644,-0.0142932429471072,0.0846594981844645,0.497614039881184,0.960687177967449
"PLCB4",3152.22472329285,0.0159133680247174,0.0875589007616189,0.0292770062206563,0.462124834524764
"PLCD1",900.842659420982,-0.00449269081659892,0.0842293286633598,0.806012583587803,0.989871723919088
"PLCD3",1253.17578426276,-0.0374340796584683,0.0970262319287711,0.00866999002059908,0.268314986079897
"PLCD4",539.007579019443,-0.00181139512223235,0.0856531979369807,0.516175940444296,0.963677008678472
"PLCE1",2161.69539759557,-0.00917254301003438,0.0856915625741852,0.398173377476377,0.934603246163531
"PLCG1",9173.59375220009,0.000993112199565071,0.0825942865181119,0.96391065934884,0.996450470957122
"PLCG1-AS1",17.833655459964,0.00144618471139788,0.084665392239776,0.908574151480119,0.993783013457961
"PLCG2",6532.37861941966,0.0086278239191304,0.0860078139755186,0.221882318959728,0.856862826938576
"PLCH1",1711.33174133248,0.007731782752974,0.0859280428151472,0.278498601449546,0.890128994370637
"PLCH2",998.170214221739,0.000122558477018152,0.0851864394515418,0.983039943063444,0.998354428462586
"PLCL1",551.128326270924,-0.0109692972927905,0.085970595852832,0.346246650897852,0.92406933412214
"PLCL2",998.555150059733,0.0188806564596168,0.087182336356558,0.241364221032825,0.871195281387967
"PLCXD1",2436.05805117807,0.00502316631276955,0.0853559359844698,0.590808381406193,0.970980521358219
"PLCXD2",77.024476700308,1.27614394021562,0.460271547553923,0.000176562046987224,0.0281867671109035
"PLCXD3",55.6468474379,0.00391319921037525,0.0857141959004736,0.334518992231985,0.920466244739364
"PLD1",2438.87460907006,0.0147956056446168,0.0865971982629649,0.239019858206061,0.869655121195466
"PLD2",4044.29506481904,-0.0118064223552489,0.0844373481845591,0.551680104973513,0.964243702558041
"PLD3",15741.9896668144,0.00100516103422531,0.0835084990700422,0.955700667768071,0.995902315328545
"PLD4",231.589643161958,-0.00470346388673926,0.0854979725784101,0.522029971922529,0.963817196627306
"PLD5",21.2920401531933,0.0112681388481155,0.0867479242352388,0.00128066373184694,0.0929752589326179
"PLD6",161.417200391265,0.018516601773257,0.087080969841929,0.22774319313764,0.860537349215051
"PLEC",102450.491818728,-0.0651975549904143,0.119501853882664,0.0248965154928498,0.437797289924311
"PLEK",1069.29518498718,0.00959552969025076,0.0854966899323527,0.442099205878618,0.94830679427307
"PLEK2",459.540614346381,0.000245642243330786,0.0845021700483209,0.986147275061979,0.998731520536049
"PLEKHA1",1996.48626602692,0.0328407974879008,0.0900566196318345,0.210488920059452,0.849205604425269
"PLEKHA2",3119.66503781616,-0.00130586457996727,0.0852270695789144,0.872210353492391,0.993381651393188
"PLEKHA3",2085.45179819397,0.00183982414884331,0.0831989373201685,0.923855744082851,0.993783013457961
"PLEKHA4",1558.4668131233,-0.0151638675759412,0.0866613499415532,0.230511959680282,0.863309715865347
"PLEKHA5",4909.20342896695,-0.00163461041018856,0.0848739469299729,0.884408883501654,0.993783013457961
"PLEKHA6",6160.0190626759,-0.0320724419363397,0.0936888178068634,0.024969090069149,0.438152862017702
"PLEKHA7",3329.78764161588,0.0206665416584995,0.0882876728643821,0.116371397085993,0.739472028060587
"PLEKHA8",1476.18540852632,-0.00548658926437858,0.080999410455164,0.817221168719322,0.989900642653481
"PLEKHA8P1",370.350496697765,0.00669221132788597,0.0844834129644359,0.644287271173047,0.97874478991891
"PLEKHB1",1425.69554089886,-0.000658876291872617,0.0855295458912459,0.885691850006651,0.993783013457961
"PLEKHB2",1935.65071337441,-0.0205680030493443,0.0819509415170099,0.508397091950276,0.962394161290869
"PLEKHD1",107.418606026602,-0.016081960899357,0.0878149747167359,0.00476546472118619,0.196690556984055
"PLEKHF1",518.706094815802,0.013973472130361,0.0870955011373101,0.0484373088139337,0.552230385075794
"PLEKHF2",1882.81116048562,0.00362455671821401,0.0851961467435417,0.707480412963985,0.985962364458122
"PLEKHG1",4239.31088451376,0.00734495202990876,0.0854479141255043,0.51548149026582,0.963464353508762
"PLEKHG2",6179.50099668822,0.0288187008068352,0.0907375161739112,0.128391965318273,0.757796412984569
"PLEKHG3",4401.93856112657,0.0248010313846751,0.0892107647239542,0.148543886954182,0.779504554439072
"PLEKHG4",1835.42637926718,-0.00654931476117256,0.085736306393259,0.3209452104678,0.913679876395972
"PLEKHG4B",1741.6607060333,0.0017871646362998,0.0856047954979836,0.707438183283227,0.985962364458122
"PLEKHG5",1987.22491226005,0.0128356476618095,0.0849450452455944,0.49488409588601,0.960326070888181
"PLEKHG6",1413.07285428288,0.000402884326427169,0.0853283191609167,0.954043211304971,0.995901711380009
"PLEKHG7",31.8983090393343,0.00615052109265479,0.085983854235168,0.0283217952038897,0.454351936783969
"PLEKHH1",2035.34324113242,0.00965416546608145,0.0859045835020637,0.304423413758534,0.907136894212765
"PLEKHH2",1966.48665855071,-0.0135183563607961,0.0858500146514589,0.380635179693922,0.933596493831783
"PLEKHH3",2854.74024163786,-0.0783135715843513,0.13761817423035,0.0170087204655623,0.373667798051444
"PLEKHJ1",830.22119059266,0.0132855512029513,0.0845606358327049,0.519472992982527,0.963817196627306
"PLEKHM1",3222.56825719961,0.0184443108917852,0.0862865567752272,0.529344816522038,0.963817196627306
"PLEKHM1P",3386.8438215694,-0.00173982019722145,0.0842537940830944,0.909013289761116,0.993783013457961
"PLEKHM2",8309.01208575845,-0.00138887264789923,0.0818706112347315,0.953524737851926,0.995901711380009
"PLEKHM3",1188.05456252186,0.061566778077699,0.116306050601546,0.0222406593649599,0.419114767073275
"PLEKHN1",646.494395987176,0.00173414564763893,0.0853947157397794,0.795682056972703,0.989862103913954
"PLEKHO1",2268.24378679658,0.0232811190518241,0.0887575012057577,0.151161129736475,0.783786623582102
"PLEKHO2",2164.9400620754,-0.00121791109234028,0.0843178085918155,0.904308007603365,0.993783013457961
"PLEKHS1",1158.8631955977,-0.00996196389327803,0.0864373354316409,0.0229730998075724,0.422400261100811
"PLET1",22.0415459901951,0.00101513834592651,0.0857302078407738,0.561158482435092,0.966746293809745
"PLG",27279.9965778918,-0.001728455836785,0.0853355024163223,0.826035770198198,0.990431552717264
"PLGLA",354.347139374472,0.00284033255356763,0.0853902005445172,0.727207891500281,0.986986798037839
"PLGLB2",658.694343814735,-0.0155593928486493,0.0870094378267442,0.182709291539864,0.821122330782643
"PLGRKT",459.780073675117,-0.000982873196832992,0.0832094714162454,0.801735477455602,0.989862103913954
"PLIN1",396.038471343144,-0.0270131440547853,0.0915323852637841,0.012251121657393,0.325946828399929
"PLIN2",4635.36306021375,-0.00378805026599346,0.0848014163006725,0.775156602770229,0.987816795907493
"PLIN3",2242.98858976928,-0.00219106324056801,0.0843628565166473,0.881473684687278,0.993783013457961
"PLIN4",3650.02084903774,-0.0168470647393571,0.0877025083495338,0.0632569522819078,0.608879174023305
"PLIN5",1294.54307204229,-0.00931767843206392,0.0862731193412908,0.0700261179638827,0.628778626057675
"PLK1",2434.18322222423,0.00172871565330835,0.0847870150315496,0.881277128605575,0.993783013457961
"PLK2",6728.86342453321,-0.000224096178932922,0.0846175056068666,0.985829816552785,0.998731520536049
"PLK3",2098.80336700373,-0.0149419944653646,0.0864305469505429,0.272828934677681,0.887366432266583
"PLK4",1534.66188648164,0.00950905462032069,0.0854378950731604,0.453838279713173,0.953055670915088
"PLK5",15.6076433779669,-0.010290505892773,0.0865138314554377,0.0234290565002565,0.425915986926834
"PLLP",123.782500535984,-0.00164976438092107,0.0854908093592035,0.760024814089783,0.98771976865254
"PLN",214.726698049388,-0.00341071155118442,0.0856031881509708,0.513270745543649,0.963131524939291
"PLOD1",9733.09405001727,0.00876762773821337,0.0851076686454389,0.542394628903122,0.963817196627306
"PLOD2",8535.15063049547,-0.000397590397810223,0.0843361251098683,0.977631721104392,0.998164392608132
"PLOD3",5856.24256055454,-0.00658794222784944,0.0849183085241606,0.633570369391971,0.976437310523564
"PLP1",96.6526905051749,-0.000736156447493713,0.0854568244981505,0.925561241497364,0.993783013457961
"PLP2",7180.98946313661,-0.006702497004648,0.0848705699256246,0.63639122539689,0.977023576501646
"PLRG1",2429.52192843246,-0.000618746826366286,0.0835731372465211,0.972485618190311,0.997760887580747
"PLS1",1401.58016615138,-0.013344868557509,0.0868364744921443,0.0500562820896259,0.558151706480348
"PLS3",10122.1612757749,-0.00531736862606844,0.0852026990673654,0.631364383388522,0.976154403143792
"PLSCR1",6265.16266600624,0.0115454904267734,0.0859200886581924,0.344195906762974,0.922871124468512
"PLSCR2",109.461873833888,0.0133214175266958,0.0867868375303834,0.138680255441333,0.77254854645785
"PLSCR4",1228.58925367772,0.00181537703226917,0.0848496814741992,0.874865228463493,0.993381651393188
"PLTP",3614.32739527888,0.00927720705084085,0.0853251198973471,0.505301237131766,0.962275087845653
"PLVAP",3016.47731740281,-0.0116970651872247,0.0854332912000944,0.455071651462138,0.953402472458276
"PLXDC1",1412.06391009475,-0.00980049076141339,0.0859114505350409,0.311005739385642,0.908590164693082
"PLXDC2",7795.33666540126,-0.00550099737856645,0.0853863505036019,0.548606811073079,0.963867929152023
"PLXNA1",16319.1185327456,-0.00151950006771921,0.084224368436723,0.922033667148436,0.993783013457961
"PLXNA2",7190.10548394279,-0.0142100137166808,0.0863761981717611,0.294174837474102,0.900493324919156
"PLXNA3",21027.1137487933,-0.0049554634011779,0.0850363911882904,0.668246090861661,0.980668745202625
"PLXNA4",750.42897721815,0.0114926082262593,0.0863484681076312,0.196673290250029,0.834639448314148
"PLXNB1",13728.4605080605,-0.00541268739913192,0.084992513552202,0.651597282593542,0.979737797331251
"PLXNB2",46257.3150010611,-0.0255733570853988,0.0877355023339988,0.261242973980926,0.880535174359487
"PLXNB3",6299.14982766592,-0.00945649385849286,0.0856147113551835,0.408158202702492,0.936206475873541
"PLXNC1",6530.68281055581,-0.00287873619758279,0.0848127947096775,0.806698215974944,0.989871723919088
"PLXND1",26503.2784952814,-0.0372838006790083,0.0939026811417665,0.115974027572103,0.739024824336783
"PM20D1",18.4348410820052,0.00410572617529246,0.085548125290435,0.576651922985111,0.97044370583953
"PM20D2",903.528167203992,0.00437634922444703,0.0855447970380037,0.500324659362191,0.960874007859409
"PMAIP1",82.8864890201906,0.00914184333156236,0.0858277010943548,0.369170449890335,0.931189477493988
