"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"FARSB",3657.85253106331,0.0796795689122949,0.327259703768315,0.625745743624719,0.917621566510999
"FAS",3573.23781108828,0.0133640007385779,0.357153472128288,0.885995729871656,0.979611593842091
"FASLG",96.7456218484044,0.129928254115837,0.401958581550352,0.0160557368285519,0.208113079060414
"FASN",131859.585966291,-1.94369455417787,1.58827554837672,0.00166801346230474,0.0521486536298718
"FASTK",3394.24601591377,-0.148414957880075,0.326850296730987,0.449706125810678,0.849002979875513
"FASTKD1",2488.84596670496,0.104699699323136,0.335591159761711,0.489166315765255,0.866311300890471
"FASTKD2",2433.98854867975,0.112042026851495,0.309032173075749,0.550246043020831,0.892114014613005
"FASTKD3",746.4181655447,0.195316961373796,0.358568909378451,0.278932753884901,0.750454187640598
"FASTKD5",1290.74085008655,0.435240169438266,0.565037284572678,0.0564609320537539,0.397295094310327
"FAT1",54189.8139707684,-0.0703030738789664,0.327220037370231,0.683889037424431,0.934877303361891
"FAT2",1536.6668366165,-0.0232489695463733,0.374223981161224,0.488589039439215,0.866046775895387
"FAT3",407.306474974338,-0.248760924195388,0.484480723909006,0.0200378229490556,0.234845930220087
"FAT4",3275.08157767182,-0.174904098831841,0.337095885451667,0.353073819323088,0.803761036968762
"FAU",4120.34662440401,-0.113066513964595,0.333091391997466,0.539811204101458,0.887243149127603
"FAXC",345.870263535104,-0.459774618317967,0.564534553366062,0.0640765107484393,0.421698489566082
"FAXDC2",566.120017317081,-0.177098564566897,0.352237712011055,0.351693671077027,0.803363633639377
"FBF1",1398.90836722532,-0.276959400667929,0.384257500391523,0.19369723174323,0.665883455340327
"FBL",5621.62295581472,0.0480816969755588,0.33906319001596,0.734262093319464,0.946406534080584
"FBLIM1",3940.9223271962,-0.0103248658675346,0.291247130378219,0.937949577929413,0.988401130780297
"FBLL1",17.9347294585236,0.00967876125233409,0.374740503534361,0.738533821877069,0.948326064106185
"FBLN1",11224.9545942347,-0.502375076423906,0.431619587950053,0.0525238501646546,0.38521829141826
