"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ACP5",3399.05055046236,1.18639252348874e-07,0.00144269015791946,0.959478566039088,0.999224467646119
"ACP6",792.192060316252,4.6992813357074e-07,0.00144269097252651,0.787784150526217,0.999224467646119
"ACPP",202.279793791512,-7.60483831191177e-07,0.00144268867229581,0.690972318042663,0.999224467646119
"ACPT",3.60520253639424,-5.00602940620016e-07,0.00144269475396771,0.208326908623194,0.999224467646119
"ACR",62.4904367284064,-4.75608675455225e-07,0.00144269221460164,0.759747653529445,0.999224467646119
"ACRBP",350.317086053729,-1.03331773356271e-06,0.00144269071466915,0.583333243210596,0.999224467646119
"ACRC",581.323423740013,6.29109424049506e-07,0.00144268745840433,0.793992870111858,0.999224467646119
"ACRV1",14.6203512325958,-4.50877319649388e-07,0.00144269480963347,0.246442586038376,0.999224467646119
"ACSBG1",42.0279582068516,-1.13985037365857e-06,0.00144269414755086,0.215531953758449,0.999224467646119
"ACSBG2",3.9316954505178,-9.5527404819975e-08,0.00144269428507115,0.894019408646191,0.999224467646119
"ACSF2",2159.82641459199,4.37949301801243e-07,0.00144269044690711,0.830129759891255,0.999224467646119
"ACSF3",2102.04061776794,1.04054338215169e-06,0.00144268566127095,0.702205221040998,0.999224467646119
"ACSL1",12418.73681944,7.23645036121333e-07,0.0014426919247062,0.667692602468204,0.999224467646119
"ACSL3",9684.74534490132,2.59916395774901e-07,0.00144268741958467,0.910799794533155,0.999224467646119
"ACSL4",4310.98818514788,4.07665746760818e-08,0.00144269234734069,0.983293956818041,0.999224467646119
"ACSL5",3023.76362046835,1.27893703955651e-06,0.00144269349253768,0.191412763382236,0.999224467646119
"ACSL6",324.604444504928,1.41061514496528e-06,0.00144269409007105,0.0733299450514687,0.999224467646119
"ACSM1",473.306156617032,9.60202493614023e-07,0.00144269348010089,0.439458265469711,0.999224467646119
"ACSM2A",4464.72143235032,-5.78612561240838e-08,0.00144269497676696,0.795133575248642,0.999224467646119
"ACSM2B",4262.29265942431,2.25770069339639e-06,0.00144269472096115,0.0210939077268762,0.897724391545625
"ACSM3",1054.50259347341,2.65520467772311e-07,0.00144269205569561,0.863649446591663,0.999224467646119
"ACSM4",0.721636971767628,-3.92377844547676e-08,0.00144269492830545,0.941558032492321,0.999224467646119
"ACSM5",1927.20405431452,2.36321504732954e-06,0.00144269373151715,0.0540379596079428,0.999224467646119
